"Customer.Name","Sum.Order.Gap.Adj","Count.True","Order.Freq","Customer.Class","Sum.Sale","Sum.Profit","Profit.Margin","Profitability","Last.Order.Date","Days.Since.Last.Order","Average.Discount","Discount.Level","Segment"
"Patrick O'Donnell",1451,41,35,"A",24024.21,4618.12,0.192227756916877,"Profitable",2014-12-31,0,0.121846153846154,"Low","Consumer"
"Patrick Ryan",1331,34,39,"B",14329.26,409.13,0.0285520675875795,"Profitable",2014-12-06,25,0.207388888888889,"High","Consumer"
"Paul Gonzalez",1406,34,41,"B",15922.99,1620.18,0.101750990234874,"Profitable",2014-12-29,2,0.100239130434783,"Low","Consumer"
"Paul Knutson",1269,19,67,"D",8231.04,-308.49,-0.0374788605085141,"Unprofitable",2014-09-24,98,0.226974358974359,"High","Home Office"
"Paul Lucas",1405,22,64,"D",15015.93,2006.5,0.133624757174547,"Profitable",2014-12-16,15,0.127446808510638,"Low","Home Office"
"Paul MacIntyre",1430,32,45,"C",14342.45,1178.4,0.0821616948289867,"Profitable",2014-12-10,21,0.1495,"High","Consumer"
"Paul Prost",1293,33,39,"B",22243.25,2687.73,0.120833511289942,"Profitable",2014-12-17,14,0.128227848101266,"Low","Home Office"
"Paul Stevenson",1412,37,38,"A",19618.35,1834.19,0.0934935914590167,"Profitable",2014-12-04,27,0.105176470588235,"Low","Home Office"
"Paul Van Hugh",1260,34,37,"B",18931.3,4055.57,0.214225647472704,"Profitable",2014-12-23,8,0.11,"Low","Home Office"
"Pauline Chand",1344,22,61,"D",10634.5,833.33,0.0783609948751704,"Profitable",2014-12-10,21,0.129375,"Low","Home Office"
"Pauline Johnson",1345,30,45,"C",15843.54,2102.49,0.132703297369149,"Profitable",2014-12-12,19,0.249876923076923,"High","Consumer"
"Pauline Webber",1435,38,38,"A",13891.06,1944.8,0.140003714619331,"Profitable",2014-12-24,7,0.168579710144928,"High","Corporate"
"Penelope Sewall",1335,33,40,"B",30081.68,4338.81,0.144234298084416,"Profitable",2014-12-11,20,0.0989024390243902,"Low","Home Office"
"Pete Armstrong",1392,27,52,"D",10393.81,1555.35,0.149641950353143,"Profitable",2014-12-08,23,0.2145,"High","Home Office"
"Pete Kriz",1277,31,41,"C",18661.69,1664.58,0.0891977093178592,"Profitable",2014-12-23,8,0.177698630136986,"High","Consumer"
"Pete Takahito",1204,27,45,"D",13056.81,609.7,0.0466959387476727,"Profitable",2014-12-29,2,0.157921568627451,"High","Consumer"
"Peter Bühler",1449,20,72,"D",9895.99,1936.18,0.195652986714821,"Profitable",2014-12-31,0,0.168085106382979,"High","Consumer"
"Peter Fuller",1303,38,34,"A",29876,1063.29,0.0355901057705181,"Profitable",2014-10-09,83,0.137379310344828,"Low","Consumer"
"Peter McVee",1379,27,51,"D",11286.96,1018.64,0.0902492788137816,"Profitable",2014-12-19,12,0.0969565217391304,"Low","Home Office"
"Philip Brown",1281,41,31,"A",11385.7,1271.85,0.111705911801646,"Profitable",2014-12-26,5,0.181210526315789,"High","Consumer"
"Philip Fox",1416,42,34,"A",18026.48,1908.88,0.10589310836059,"Profitable",2014-11-27,34,0.117014925373134,"Low","Consumer"
"Philisse Overcash",1391,33,42,"B",17984.24,2175.79,0.120983149691063,"Profitable",2014-12-02,29,0.132931506849315,"Low","Home Office"
"Phillina Ober",1423,28,51,"D",19099.37,-1026.1,-0.0537242851465781,"Unprofitable",2014-11-28,33,0.228579710144928,"High","Home Office"
"Phillip Breyer",1337,33,41,"B",24269.86,1403.96,0.057847882105624,"Profitable",2014-12-23,8,0.234214285714286,"High","Corporate"
"Phillip Flathmann",1242,37,34,"A",13389.47,940.86,0.0702686514103994,"Profitable",2014-12-29,2,0.173382352941176,"High","Consumer"
"Pierre Wener",1397,28,50,"D",8423.67,1942.3,0.230576458954351,"Profitable",2014-12-30,1,0.137213114754098,"Low","Consumer"
"Quincy Jones",1395,28,50,"D",18579.97,2243.19,0.120731626584973,"Profitable",2014-12-06,25,0.176792452830189,"High","Corporate"
"Rachel Payne",1364,32,43,"C",14999.93,1902.72,0.126848591960096,"Profitable",2014-12-24,7,0.174324324324324,"High","Corporate"
"Ralph Arnett",1369,36,38,"A",23043.11,2613.08,0.113399623575116,"Profitable",2014-12-26,5,0.163636363636364,"High","Consumer"
"Ralph Kennedy",1353,27,50,"D",14000.04,-1555.79,-0.111127539635601,"Unprofitable",2014-12-03,28,0.15559375,"High","Consumer"
"Ralph Ritter",1410,24,59,"D",13585.89,2838.98,0.208965330942618,"Profitable",2014-12-12,19,0.0939259259259259,"Low","Consumer"
"Randy Bradley",1426,40,36,"A",22898.02,4151.35,0.181297334878736,"Profitable",2014-12-16,15,0.0867951807228916,"Low","Consumer"
"Randy Ferguson",1395,31,45,"C",16599.3,3093.96,0.186390992391245,"Profitable",2014-12-25,6,0.0976507936507937,"Low","Corporate"
"Raymond Buch",1286,29,44,"C",29602.14,8453.05,0.285555368632133,"Profitable",2014-12-11,20,0.0847887323943662,"Low","Consumer"
"Raymond Messe",1337,32,42,"C",18317.13,1855.4,0.101293161101111,"Profitable",2014-12-22,9,0.0900645161290323,"Low","Consumer"
"Resi Pölking",1417,39,36,"A",22050.89,1068.38,0.0484506521051985,"Profitable",2014-12-16,15,0.158791208791209,"High","Consumer"
"Ricardo Emerson",1359,27,50,"D",14040.5,2643.68,0.188289590826538,"Profitable",2014-12-03,28,0.086,"Low","Consumer"
"Ricardo Sperren",1418,32,44,"C",14432.59,1823.65,0.126356392026656,"Profitable",2014-11-28,33,0.123176470588235,"Low","Corporate"
"Richard Bierner",1424,34,42,"B",14797.23,-1125.66,-0.0760723459728611,"Unprofitable",2014-12-12,19,0.215402985074627,"High","Consumer"
"Richard Eichhorn",1292,29,45,"C",16339.19,2391.41,0.146360376493572,"Profitable",2014-12-16,15,0.118537313432836,"Low","Consumer"
"Rick Bensley",1388,37,38,"A",20853.68,4066.46,0.194999635555931,"Profitable",2014-12-31,0,0.0759746835443038,"Low","Home Office"
"Rick Duston",1302,33,39,"B",17548.92,3587.44,0.204425115619651,"Profitable",2014-12-31,0,0.0477575757575758,"Low","Consumer"
"Rick Hansen",1315,30,44,"C",16352.96,1850.89,0.113183790579809,"Profitable",2014-12-07,24,0.1525,"High","Consumer"
"Rick Huthwaite",1388,32,43,"C",13437.18,1664.66,0.123884624601293,"Profitable",2014-12-11,20,0.175896551724138,"High","Home Office"
"Rick Reed",1390,33,42,"B",16386.2,-47.98,-0.00292807362292661,"Unprofitable",2014-12-31,0,0.194383561643836,"High","Corporate"
"Rick Wilson",1382,32,43,"C",25122.12,5177.43,0.206090489178461,"Profitable",2014-12-05,26,0.147058823529412,"High","Corporate"
"Ritsa Hightower",1254,29,43,"C",17697.78,2002.8,0.113166736166909,"Profitable",2014-12-24,7,0.165666666666667,"High","Consumer"
"Rob Beeghly",1156,30,39,"C",11548.39,1495.92,0.12953493950239,"Profitable",2014-12-11,20,0.191935483870968,"High","Consumer"
"Rob Dowd",1344,36,37,"A",21483.51,3919.97,0.182464131792244,"Profitable",2014-12-06,25,0.0664444444444444,"Low","Consumer"
"Rob Haberlin",1302,29,45,"C",7970.17,1222.37,0.153368121382605,"Profitable",2014-12-25,6,0.118340425531915,"Low","Consumer"
"Rob Lucas",1284,31,41,"C",17287.05,2703.99,0.156417086778832,"Profitable",2014-09-02,120,0.159261538461538,"High","Consumer"
"Rob Williams",1337,27,50,"D",9985.93,2252.22,0.225539333842717,"Profitable",2014-10-15,77,0.0910416666666667,"Low","Corporate"
"Robert Barroso",1076,25,43,"D",6256.19,640.12,0.102317864387111,"Profitable",2014-08-03,150,0.172888888888889,"High","Corporate"
"Robert Dilbeck",1428,30,48,"C",16339.75,3965.87,0.242713015805015,"Profitable",2014-12-04,27,0.135892857142857,"Low","Home Office"
"Robert Marley",1151,27,43,"D",12867.05,2542.24,0.197577533311831,"Profitable",2014-12-27,4,0.0925531914893617,"Low","Home Office"
"Robert Waldorf",1292,31,42,"C",12599.14,2137,0.169614751483038,"Profitable",2014-12-16,15,0.11984375,"Low","Consumer"
"Roger Barcio",1383,28,49,"D",15306.16,2879.54,0.18812948512233,"Profitable",2014-12-15,16,0.155740740740741,"High","Home Office"
"Roger Demir",1427,37,39,"A",14736.24,3037.01,0.206091241727876,"Profitable",2014-12-10,21,0.116753246753247,"Low","Consumer"
"Roland Fjeld",1406,25,56,"D",13089.22,1123.53,0.0858362835982587,"Profitable",2014-12-30,1,0.0805084745762712,"Low","Consumer"
"Roland Murray",1355,26,52,"D",7404.19,1250.33,0.168867897771397,"Profitable",2014-12-15,16,0.174648648648649,"High","Consumer"
"Roland Schwarz",1328,31,43,"C",15106.27,3472.17,0.229849592255401,"Profitable",2014-11-25,36,0.072530612244898,"Low","Corporate"
"Rose O'Brian",1401,38,37,"A",21913.54,868.88,0.0396503714142033,"Profitable",2014-12-27,4,0.133924050632911,"Low","Consumer"
"Ross Baird",1416,39,36,"A",19312.17,2350.53,0.121712371007505,"Profitable",2014-12-01,30,0.116545454545455,"Low","Home Office"
"Ross DeVincentis",1287,36,36,"A",10305.89,1939.89,0.188231195947172,"Profitable",2014-12-17,14,0.168628571428571,"High","Home Office"
"Roy Collins",1332,26,51,"D",7954.11,737.75,0.0927507917290558,"Profitable",2014-09-04,118,0.113555555555556,"Low","Consumer"
"Roy Französisch",1338,36,37,"A",15649.2,2841.73,0.181589474222324,"Profitable",2014-12-25,6,0.116128205128205,"Low","Consumer"
"Roy Phan",1428,33,43,"B",14612.22,138.85,0.00950232066037878,"Profitable",2014-12-10,21,0.194305555555556,"High","Corporate"
"Roy Skaria",1288,27,48,"D",8122.39,1463.43,0.180172338437332,"Profitable",2014-12-12,19,0.120571428571429,"Low","Home Office"
"Ruben Ausman",1320,30,44,"C",15938.77,3320.47,0.208326614914451,"Profitable",2014-11-18,43,0.0660533333333333,"Low","Corporate"
"Ruben Dartt",1409,37,38,"A",18322.97,3330.67,0.181775661915072,"Profitable",2014-11-29,32,0.072093023255814,"Low","Consumer"
"Russell Applegate",1445,28,52,"D",21395.85,2164.2,0.101150456747453,"Profitable",2014-12-19,12,0.159105263157895,"High","Consumer"
"Russell D'Ascenzo",1368,32,43,"C",15816.98,1230.37,0.0777879215880655,"Profitable",2014-12-03,28,0.143718309859155,"High","Consumer"
"Ryan Akin",1433,32,45,"C",13740.62,896.73,0.0652612473090734,"Profitable",2014-12-30,1,0.137454545454545,"Low","Consumer"
"Ryan Crowe",1418,27,53,"D",9537.83,2124.02,0.222694260644193,"Profitable",2014-12-09,22,0.0948,"Low","Consumer"
"Sally Hughsby",1415,35,40,"B",18951.66,1795.36,0.094733653938494,"Profitable",2014-12-06,25,0.153402597402597,"High","Corporate"
"Sally Knutson",1272,26,49,"D",13291.83,2975.51,0.223860070434244,"Profitable",2014-12-23,8,0.102161290322581,"Low","Consumer"
"Sally Matthias",1193,30,40,"C",13063.97,1528.36,0.116990470737456,"Profitable",2014-09-18,104,0.122222222222222,"Low","Consumer"
"Sam Craven",1401,35,40,"B",11055.8,1116.01,0.100943396226415,"Profitable",2014-12-23,8,0.138840579710145,"High","Consumer"
"Sam Zeldin",1395,40,35,"A",16356.53,2915.85,0.178268251273345,"Profitable",2014-12-18,13,0.169506493506494,"High","Home Office"
"Sample Company A",1412,35,40,"B",19125.07,18.43,0.000963656603609817,"Profitable",2014-11-21,40,0.179511111111111,"High","Home Office"
"Sandra Flanagan",1341,29,46,"C",11257.17,1865.65,0.165729930346615,"Profitable",2014-11-03,58,0.0784313725490196,"Low","Consumer"
"Sandra Glassco",1324,23,58,"D",11853.23,2883.71,0.243284741796118,"Profitable",2014-12-28,3,0.07184,"Low","Consumer"
"Sanjit Chand",1342,35,38,"B",26521.13,8205.38,0.309390286160507,"Profitable",2014-10-17,75,0.149855072463768,"High","Consumer"
"Sanjit Engle",1351,38,36,"A",30146.34,6015.78,0.199552582502553,"Profitable",2014-12-22,9,0.0622439024390244,"Low","Consumer"
"Sanjit Jacobs",1419,38,37,"A",13523.28,1828,0.135174306824971,"Profitable",2014-11-29,32,0.174683544303797,"High","Home Office"
"Saphhira Shifley",1378,39,35,"A",23630.23,-612.33,-0.0259129936526221,"Unprofitable",2014-12-16,15,0.137452380952381,"Low","Corporate"
"Sara Luxemburg",1322,44,30,"A",16832.47,1899.93,0.112872917640727,"Profitable",2014-12-02,29,0.11280487804878,"Low","Home Office"
"Sarah Bern",1302,19,69,"D",14598.17,2366.96,0.162140871081786,"Profitable",2014-12-29,2,0.1692,"High","Consumer"
"Sarah Brown",1328,38,35,"A",22302.9,1668.65,0.0748176246138395,"Profitable",2014-10-18,74,0.141492957746479,"High","Consumer"
"Sarah Foster",1425,35,41,"B",15652.95,829.76,0.0530098160410657,"Profitable",2014-12-26,5,0.135890410958904,"Low","Consumer"
"Sarah Jordon",1381,40,35,"A",16068.95,2511.86,0.156317618761649,"Profitable",2014-12-03,28,0.166101265822785,"High","Consumer"
"Scot Coram",1383,27,51,"D",22127.78,3071.37,0.13880154267622,"Profitable",2014-12-15,16,0.1125,"Low","Corporate"
"Scot Wooten",1345,30,45,"C",15478.59,1948.36,0.125874514409904,"Profitable",2014-12-19,12,0.139678571428571,"High","Consumer"
"Scott Cohen",1374,33,42,"B",12532.71,1222.67,0.0975583094159204,"Profitable",2014-12-31,0,0.226756756756757,"High","Corporate"
"Scott Williamson",1402,37,38,"A",17045.54,1044.19,0.0612588395556844,"Profitable",2014-12-10,21,0.192970588235294,"High","Consumer"
"Sean Braxton",1291,25,52,"D",20513.94,-1896.98,-0.092472728300853,"Unprofitable",2014-11-20,41,0.230943396226415,"High","Corporate"
"Sean Christensen",1154,32,36,"C",20903.9,462.28,0.0221145336516152,"Profitable",2014-12-15,16,0.233026315789474,"High","Consumer"
"Sean Miller",1363,27,50,"D",35170.93,-409.71,-0.0116491090795722,"Unprofitable",2014-12-10,21,0.19024,"High","Home Office"
"Sean O'Donnell",1320,31,43,"C",16366.44,2407.04,0.147071690605898,"Profitable",2014-12-02,29,0.0885666666666667,"Low","Consumer"
"Sean Wendt",1361,30,45,"C",8167.7,1031.55,0.126296264554281,"Profitable",2014-12-19,12,0.228086956521739,"High","Home Office"
"Seth Vernon",1362,36,38,"A",23632.92,2222.75,0.0940531258938802,"Profitable",2014-10-05,87,0.156964705882353,"High","Consumer"
"Shahid Collister",1371,41,33,"A",17678.88,1692.38,0.0957289149538885,"Profitable",2014-12-01,30,0.149576470588235,"High","Consumer"
"Shahid Hopkins",1432,37,39,"A",12978.2,1059.23,0.0816160946818511,"Profitable",2014-12-08,23,0.178264705882353,"High","Consumer"
"Shahid Shariari",1285,36,36,"A",18107.94,131.51,0.007262559959885,"Profitable",2014-12-05,26,0.117791044776119,"Low","Consumer"
"Sharelle Roach",1439,24,60,"D",13002.46,-2551.19,-0.196208255976177,"Unprofitable",2014-12-23,8,0.226,"High","Home Office"
"Shaun Chance",1440,27,53,"D",9606.52,357.02,0.0371643425506843,"Profitable",2014-12-22,9,0.254321428571429,"High","Corporate"
"Shaun Weien",1449,30,48,"C",8243.27,1163.57,0.141153935270833,"Profitable",2014-12-24,7,0.0811904761904762,"Low","Consumer"
"Sheri Gordon",1300,30,43,"C",13816.95,2338.99,0.169284103944792,"Profitable",2014-10-02,90,0.0977966101694915,"Low","Consumer"
"Shirley Daniels",1429,39,37,"A",17959.41,3647.22,0.203081281623394,"Profitable",2014-12-16,15,0.169058823529412,"High","Home Office"
"Shirley Jackson",1262,27,47,"D",13384.86,1581.81,0.118179047072588,"Profitable",2014-07-09,175,0.119230769230769,"Low","Consumer"
"Shirley Schmidt",1266,21,60,"D",7905.15,416.35,0.052668197314409,"Profitable",2014-12-31,0,0.125611111111111,"Low","Home Office"
"Shui Tom",1415,36,39,"A",15007.27,2234.1,0.148867848715989,"Profitable",2014-12-25,6,0.100246153846154,"Low","Consumer"
"Sibella Parks",1216,24,51,"D",7219.52,749.23,0.1037783675369,"Profitable",2014-12-15,16,0.162777777777778,"High","Corporate"
"Skye Norling",1399,31,45,"C",14218.81,-2637.98,-0.18552748085107,"Unprofitable",2014-12-18,13,0.2,"High","Home Office"
"Sonia Cooley",1293,34,38,"B",10013.44,938,0.0936741020069027,"Profitable",2014-12-04,27,0.121754385964912,"Low","Consumer"
"Sonia Sunley",1239,29,43,"C",13121.81,2370.13,0.180625233866364,"Profitable",2014-12-26,5,0.12327868852459,"Low","Consumer"
"Speros Goranitis",1362,37,37,"A",12944.61,1541.1,0.119053412964933,"Profitable",2014-10-17,75,0.194121212121212,"High","Consumer"
"Stefania Perrino",1285,36,36,"A",19413.24,17.04,0.000877751472706256,"Profitable",2014-12-26,5,0.167179487179487,"High","Corporate"
"Stefanie Holloman",1321,29,46,"C",14205.73,1978.18,0.139252259475578,"Profitable",2014-12-01,30,0.140909090909091,"High","Corporate"
"Stephanie Phelps",1409,29,49,"C",11148.76,1682.81,0.150941449990851,"Profitable",2014-12-11,20,0.220739130434783,"High","Corporate"
"Stephanie Ulpright",1299,29,45,"C",10773.59,510.25,0.0473611860113481,"Profitable",2014-12-27,4,0.197222222222222,"High","Home Office"
"Steve Carroll",1429,33,43,"B",19821.85,1708.79,0.0862073923473339,"Profitable",2014-12-10,21,0.108619718309859,"Low","Home Office"
"Steve Chapman",1327,37,36,"A",23399.94,2165.68,0.0925506646598239,"Profitable",2014-12-22,9,0.212486486486486,"High","Corporate"
"Steve Nguyen",1403,27,52,"D",13406.18,2384.85,0.177891837943396,"Profitable",2014-11-17,44,0.123311475409836,"Low","Home Office"
"Steven Cartwright",1300,36,36,"A",16919.92,2066.04,0.122106960316597,"Profitable",2014-12-24,7,0.153452054794521,"High","Consumer"
"Steven Roelle",1388,36,39,"A",19374.3,4387.36,0.22645256860893,"Profitable",2014-12-10,21,0.0784923076923077,"Low","Home Office"
"Steven Ward",1293,38,34,"A",25668.49,2794.73,0.108877849846251,"Profitable",2014-12-16,15,0.0975471698113207,"Low","Corporate"
"Stewart Carmichael",1351,39,35,"A",16528.32,318.09,0.0192451501423012,"Profitable",2014-11-21,40,0.180385542168675,"High","Corporate"
"Stewart Visinsky",1437,34,42,"B",17232.37,2182.79,0.126668009101476,"Profitable",2014-12-10,21,0.136533333333333,"Low","Consumer"
"Stuart Calhoun",1418,25,57,"D",11410.56,1276.35,0.111856911492512,"Profitable",2014-12-01,30,0.184044444444444,"High","Consumer"
"Stuart Van",1280,33,39,"B",22304.41,978.67,0.0438778698920976,"Profitable",2014-12-23,8,0.132967741935484,"Low","Corporate"
"Sue Ann Reed",1426,39,37,"A",16495.05,1354.7,0.0821276686036114,"Profitable",2014-12-21,10,0.15940625,"High","Consumer"
"Sung Chung",1295,26,50,"D",11266.75,1696.7,0.150593560698516,"Profitable",2014-12-23,8,0.191347826086957,"High","Consumer"
"Sung Pak",1365,28,49,"D",13498.09,1750.68,0.129698349914692,"Profitable",2014-11-07,54,0.205807692307692,"High","Corporate"
"Sung Shariari",1425,24,59,"D",5328.46,-559.98,-0.105092278069086,"Unprofitable",2014-12-17,14,0.245906976744186,"High","Consumer"
"Susan Gilcrest",1356,28,48,"D",12685.08,541.31,0.0426729669816824,"Profitable",2014-12-15,16,0.187137931034483,"High","Corporate"
"Susan MacKendrick",1386,22,63,"D",8630.47,1528.27,0.177078420989819,"Profitable",2014-11-24,37,0.0760975609756098,"Low","Consumer"
"Susan Pistek",1204,31,39,"C",29020.6,6484.41,0.22344162422555,"Profitable",2014-12-25,6,0.138264705882353,"High","Consumer"
"Susan Vittorini",1386,31,45,"C",15685.44,668.48,0.0426178672705388,"Profitable",2014-12-31,0,0.234955223880597,"High","Consumer"
"Suzanne McNair",1416,38,37,"A",12889.09,1170.86,0.0908411687714183,"Profitable",2014-12-06,25,0.11209375,"Low","Corporate"
"Sylvia Foulston",1184,23,51,"D",9253.98,1895.18,0.204796206605158,"Profitable",2014-11-13,48,0.144042553191489,"High","Corporate"
"Tamara Chand",1308,36,36,"A",37457.33,8672.9,0.231540795886947,"Profitable",2014-12-04,27,0.184681818181818,"High","Corporate"
"Tamara Dahlen",1322,28,47,"D",7704.57,-948.12,-0.123059430961105,"Unprofitable",2014-12-31,0,0.216551724137931,"High","Consumer"
"Tamara Manning",1344,30,45,"C",14459.63,1928.13,0.133345735679267,"Profitable",2014-10-28,64,0.0998181818181818,"Low","Consumer"
"Tamara Willingham",1425,32,45,"C",14255.01,3275.08,0.22974940038625,"Profitable",2014-12-12,19,0.132881355932203,"Low","Home Office"
"Tanja Norvell",1428,31,46,"C",9597.61,-706.18,-0.0735787347058278,"Unprofitable",2014-12-09,22,0.176490566037736,"High","Home Office"
"Ted Butterfield",1412,31,46,"C",16026.85,1559.27,0.0972911083587854,"Profitable",2014-11-26,35,0.0895263157894737,"Low","Consumer"
"Ted Trevino",1331,33,40,"B",17245.39,2320.36,0.13454958107645,"Profitable",2014-12-17,14,0.12515625,"Low","Consumer"
"Thais Sissman",1358,26,52,"D",6785.89,1109.56,0.163509871218072,"Profitable",2014-11-20,41,0.0901666666666667,"Low","Consumer"
"Thea Hendricks",1370,31,44,"C",15541.06,1952.5,0.125634930950656,"Profitable",2014-12-25,6,0.128983050847458,"Low","Consumer"
"Thea Hudgings",1323,30,44,"C",15353.79,2265.69,0.147565519653454,"Profitable",2014-11-18,43,0.09690625,"Low","Corporate"
"Theone Pippenger",1171,43,27,"A",23959.03,2073.89,0.0865598482075443,"Profitable",2014-12-29,2,0.16425,"High","Consumer"
"Theresa Coyne",1180,34,35,"B",22219.87,3359.81,0.151207455309144,"Profitable",2014-12-20,11,0.137428571428571,"Low","Corporate"
"Theresa Swint",1419,26,55,"D",7936.01,1134.02,0.142895485262745,"Profitable",2014-12-23,8,0.108730158730159,"Low","Corporate"
"Thomas Boland",1198,30,40,"C",17423.92,2286.4,0.131221906436669,"Profitable",2014-11-22,39,0.114782608695652,"Low","Corporate"
"Thomas Brumley",1328,21,63,"D",11801.84,2052.31,0.173897460057076,"Profitable",2014-11-12,49,0.126631578947368,"Low","Home Office"
"Thomas Seio",1423,35,41,"B",14530.27,2349.55,0.161700367577478,"Profitable",2014-12-05,26,0.0937058823529412,"Low","Corporate"
"Thomas Thornton",1285,31,41,"C",15050.96,1661.21,0.110372361630089,"Profitable",2014-12-26,5,0.178761904761905,"High","Consumer"
"Tiffany House",1443,36,40,"A",16797.6,1656.29,0.0986027765871315,"Profitable",2014-12-23,8,0.182835820895522,"High","Corporate"
"Tim Brockman",1223,42,29,"A",19100.93,3065.71,0.16050056201452,"Profitable",2014-12-30,1,0.173370786516854,"High","Consumer"
"Tim Taslimi",1331,27,49,"D",9779.68,1284.84,0.131378531812902,"Profitable",2014-12-30,1,0.122727272727273,"Low","Corporate"
"Toby Braunhardt",1403,35,40,"B",11701.33,1247.46,0.106608394088535,"Profitable",2014-11-04,57,0.127402985074627,"Low","Consumer"
"Toby Carlisle",1404,33,43,"B",20122.81,1497.48,0.0744170421526616,"Profitable",2014-12-19,12,0.116865671641791,"Low","Consumer"
"Toby Gnade",1402,35,40,"B",13019.65,2986.46,0.22938097414293,"Profitable",2014-12-17,14,0.116825396825397,"Low","Consumer"
"Toby Ritter",1440,26,55,"D",12428.9,2436.91,0.196068034982983,"Profitable",2014-12-30,1,0.0580615384615385,"Low","Consumer"
"Toby Swindell",1433,35,41,"B",18628.35,2602.96,0.139731108767014,"Profitable",2014-12-23,8,0.148236842105263,"High","Consumer"
"Todd Boyes",1289,27,48,"D",9643.27,772.01,0.0800568686762893,"Profitable",2014-12-17,14,0.207462686567164,"High","Corporate"
"Todd Sumrall",1416,36,39,"A",27775.26,5093.97,0.183399543334608,"Profitable",2014-12-13,18,0.106053333333333,"Low","Corporate"
"Tom Ashbrook",1274,28,46,"D",40488.07,6311.98,0.155897280359375,"Profitable",2014-12-23,8,0.090125,"Low","Home Office"
"Tom Boeckenhauer",1414,34,42,"B",24479.31,4196.35,0.171424357957802,"Profitable",2014-12-06,25,0.153763440860215,"High","Consumer"
"Tom Prescott",1373,25,55,"D",12877.67,346.19,0.0268829687358039,"Profitable",2014-11-13,48,0.18864,"High","Consumer"
"Tom Stivers",1407,29,49,"C",15345,2364.99,0.154121212121212,"Profitable",2014-12-12,19,0.116811594202899,"Low","Corporate"
"Tom Zandusky",1382,34,41,"B",15346.81,367.49,0.0239456929485672,"Profitable",2014-12-23,8,0.142547945205479,"High","Corporate"
"Tonja Turnell",1380,39,35,"A",20081.8,2230.79,0.111085161688693,"Profitable",2014-12-19,12,0.145547619047619,"High","Home Office"
"Tony Chapman",1334,38,35,"A",12630.28,1401.13,0.110934199400172,"Profitable",2014-12-30,1,0.167522388059701,"High","Home Office"
"Tony Molinari",1329,34,39,"B",15971.88,1500.97,0.0939757874464371,"Profitable",2014-11-21,40,0.114275,"Low","Consumer"
"Tony Sayre",1368,30,46,"C",19737.36,2149.35,0.108897542528484,"Profitable",2014-12-20,11,0.214272727272727,"High","Consumer"
"Tracy Blumstein",1316,45,29,"A",20708.28,257.36,0.0124278790899099,"Profitable",2014-12-13,18,0.195186813186813,"High","Consumer"
"Tracy Collins",1210,32,38,"C",11103.03,383,0.0344950882777044,"Profitable",2014-12-31,0,0.179818181818182,"High","Home Office"
"Tracy Hopkins",1400,30,47,"C",13092.74,-733.75,-0.0560425090546364,"Unprofitable",2014-12-26,5,0.166363636363636,"High","Home Office"
"Tracy Poddar",1401,33,42,"B",13287.17,1795.66,0.135142396763193,"Profitable",2014-12-17,14,0.126470588235294,"Low","Corporate"
"Tracy Zic",1379,22,63,"D",10858.54,-80.12,-0.00737852418465098,"Unprofitable",2014-11-26,35,0.222291666666667,"High","Consumer"
"Troy Blackwell",1383,30,46,"C",9190.06,1438.65,0.156544135729255,"Profitable",2014-12-03,28,0.091304347826087,"Low","Consumer"
"Troy Staebel",1410,35,40,"B",22577.09,1719.57,0.0761643772514527,"Profitable",2014-12-11,20,0.137469879518072,"Low","Consumer"
"Trudy Brown",1385,36,38,"A",15076.95,1500.66,0.0995333936903684,"Profitable",2014-12-01,30,0.164927536231884,"High","Consumer"
"Trudy Glocke",1366,41,33,"A",18880.31,3096.24,0.163993070029041,"Profitable",2014-12-26,5,0.143626666666667,"High","Consumer"
"Trudy Schmidt",1140,30,38,"C",9978.34,1025.62,0.102784631511855,"Profitable",2014-10-08,84,0.125178571428571,"Low","Consumer"
"Valerie Dominguez",1339,30,45,"C",15984.92,2031.92,0.127114805704376,"Profitable",2014-12-31,0,0.199850746268657,"High","Consumer"
"Valerie Mitchum",1364,38,36,"A",14567.1,-1645.8,-0.1129806207138,"Unprofitable",2014-12-18,13,0.151794117647059,"High","Home Office"
"Valerie Takahito",1297,32,41,"C",19370.75,1090.78,0.0563106745995896,"Profitable",2014-12-24,7,0.185694444444444,"High","Home Office"
"Vicky Freymann",1388,28,50,"D",12602.49,26.11,0.00207181279255131,"Profitable",2014-12-18,13,0.13265306122449,"Low","Home Office"
"Victor Preis",1273,32,40,"C",12061.27,2232.8,0.185121467308169,"Profitable",2014-12-03,28,0.167620689655172,"High","Home Office"
"Victoria Brennan",1279,25,51,"D",10744.68,908.56,0.0845590562026975,"Profitable",2014-12-27,4,0.177155555555556,"High","Corporate"
"Victoria Pisteka",1295,30,43,"C",18551.23,2390.86,0.128878785934949,"Profitable",2014-10-17,75,0.122666666666667,"Low","Corporate"
"Victoria Wilson",1324,34,39,"B",17038.54,294.38,0.0172773019284516,"Profitable",2014-12-25,6,0.185151515151515,"High","Corporate"
"Vivek Gonzalez",1333,30,44,"C",10294.78,-364.42,-0.0353985223579329,"Unprofitable",2014-09-12,110,0.155,"High","Consumer"
"Vivek Grady",1292,26,50,"D",23763.59,4046.91,0.170298763781062,"Profitable",2014-12-29,2,0.0861311475409836,"Low","Corporate"
